"YEAR","QUARTER","SKU","SKU_Description","Product","Currency","List_Price","Unit_of_Measure","Cores","Nodes","Sockets","Virtual_Guests","Support_Level","Support_Type","Category","Region","Country","Service_Term"
"2025","Q3","MCT3945","Red Hat Advanced Cluster Management for Kubernetes, Premium  (2 Core or 4 vCPU)","ACM - Advanced Cluster Management","USD","1.100,00","CORE BAND","2","0","0","0","L1-L3","Premium","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT3946","Red Hat Advanced Cluster Management for Kubernetes, Standard  (2 Core or 4 vCPU)","ACM - Advanced Cluster Management","USD","743,00","CORE BAND","2","0","0","0","L1-L3","Standard","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT3968","Red Hat Advanced Cluster Management for Kubernetes for Distributed Computing (Edge Server), Premium  (2 Core or 4 vCPU)","ACM - Advanced Cluster Management","USD","330,00","CORE BAND","2","0","0","0","L1-L3","Premium","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MCT3969","Red Hat Advanced Cluster Management for Kubernetes for Distributed Computing (Edge Server), Standard  (2 Core or 4 vCPU)","ACM - Advanced Cluster Management","USD","220,00","CORE BAND","2","0","0","0","L1-L3","Standard","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4209","Red Hat Advanced Cluster Management for Kubernetes (Bare Metal Nodes) for Distributed Computing (Edge Server), Premium (1-2 sockets)","ACM - Advanced Cluster Management","USD","2.970,00","EACH","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4210","Red Hat Advanced Cluster Management for Kubernetes (Bare Metal Nodes) for Distributed Computing (Edge Server), Standard (1-2 sockets)","ACM - Advanced Cluster Management","USD","660,00","EACH","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW02612","Red Hat Advanced Cluster Management for Kubernetes for IBM Power LE, Premium (2 Cores)","ACM - Advanced Cluster Management","USD","3.300,00","CORE BAND","2","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02613","Red Hat Advanced Cluster Management for Kubernetes for IBM Power LE, Standard (2 Cores)","ACM - Advanced Cluster Management","USD","2.228,00","CORE BAND","2","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02614","Red Hat Advanced Cluster Management for Kubernetes for IBM Z and IBM LinuxONE, Premium (1 Core)","ACM - Advanced Cluster Management","USD","1.650,00","IFL","1","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02615","Red Hat Advanced Cluster Management for Kubernetes for IBM Z and IBM LinuxONE, Standard (1 Core)","ACM - Advanced Cluster Management","USD","1.114,00","IFL","1","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW03318","Red Hat Advanced Cluster Management for Kubernetes Extended Update Support Long-Life Add-On - Term 1 (2 Cores or 4 vCPUs)","ACM - Advanced Cluster Management","USD","186,00","CORE BAND","2","0","0","0","L1-L3","Layered","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","MW03319","Red Hat Advanced Cluster Management for Kubernetes Extended Update Support Long-Life Add-On - Term 2 (2 Cores or 4 vCPUs)","ACM - Advanced Cluster Management","USD","550,00","CORE BAND","2","0","0","0","L1-L3","Layered","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","MW03326","Red Hat Advanced Cluster Management for Kubernetes for Distributed Computing (Edge Server) Extended Update Support Long-Life Add-On - Term 1 (2 Cores or 4 vCPUs)","ACM - Advanced Cluster Management","USD","56,00","CORE BAND","2","0","0","0","L1-L3","Layered","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW03327","Red Hat Advanced Cluster Management for Kubernetes for Distributed Computing (Edge Server) Extended Update Support Long-Life Add-On - Term 2 (2 Cores or 4 vCPUs)","ACM - Advanced Cluster Management","USD","165,00","CORE BAND","2","0","0","0","L1-L3","Layered","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW03342","Red Hat Advanced Cluster Management for Kubernetes for Distributed Computing (Edge Server) Extended Update Support Long-Life Add-On - Term 1 (Bare Metal Node, 1-2 Sockets up to 128 Cores)","ACM - Advanced Cluster Management","USD","501,00","PHYSICAL NODE","0","0","2","0","L1-L3","Layered","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW03343","Red Hat Advanced Cluster Management for Kubernetes for Distributed Computing (Edge Server) Extended Update Support Long-Life Add-On - Term 2 (Bare Metal Node, 1-2 Sockets up to 128 Cores)","ACM - Advanced Cluster Management","USD","1.485,00","PHYSICAL NODE","0","0","2","0","L1-L3","Layered","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW03358","Red Hat Advanced Cluster Management for Kubernetes for IBM Power, LE, Extended Update Support Long-Life Add-On - Term 1 (2 Cores)","ACM - Advanced Cluster Management","USD","557,00","CORE BAND","2","0","0","0","L1-L3","Layered","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","MW03359","Red Hat Advanced Cluster Management for Kubernetes for IBM Power, LE, Extended Update Support Long-Life Add-On - Term 2 (2 Cores)","ACM - Advanced Cluster Management","USD","1.650,00","CORE BAND","2","0","0","0","L1-L3","Layered","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","MW03362","Red Hat Advanced Cluster Management for Kubernetes for IBM Z and IBM LinuxONE Extended Update Support Long-Life Add-On - Term 1 (1 Core)","ACM - Advanced Cluster Management","USD","279,00","CORE BAND","1","0","0","0","L1-L3","Layered","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","MW03363","Red Hat Advanced Cluster Management for Kubernetes for IBM Z and IBM LinuxONE Extended Update Support Long-Life Add-On - Term 2 (1 Core)","ACM - Advanced Cluster Management","USD","825,00","CORE BAND","1","0","0","0","L1-L3","Layered","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","MW04125","Red Hat Advanced Cluster Management for Virtualization (Bare Metal Node), Premium (1-2 sockets up to 128 cores)","ACM - Advanced Cluster Management","USD","2.200,00","PHYSICAL NODE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW04126","Red Hat Advanced Cluster Management for Virtualization (Bare Metal Node), Standard (1-2 sockets up to 128 cores)","ACM - Advanced Cluster Management","USD","1.467,00","PHYSICAL NODE","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW04253","Red Hat Advanced Cluster Management for Kubernetes (Bare Metal Node) Extended Update Support Long-Life Add-On - Term 1 (1-2 Sockets up to 128 Cores)","ACM - Advanced Cluster Management","USD","1.671,00","PHYSICAL NODE","0","0","2","0","L1-L3","Layered","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","MW04254","Red Hat Advanced Cluster Management for Kubernetes (Bare Metal Node) Extended Update Support Long-Life Add-On - Term 2 (1-2 Sockets up to 128 Cores)","ACM - Advanced Cluster Management","USD","4.950,00","PHYSICAL NODE","0","0","2","0","L1-L3","Layered","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","MW04496","Red Hat Advanced Cluster Management for Kubernetes (Bare Metal Node), Premium (1-2 Sockets up to 128 Cores)","ACM - Advanced Cluster Management","USD","9.900,00","PHYSICAL NODE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW04497","Red Hat Advanced Cluster Management for Kubernetes (Bare Metal Node), Standard (1-2 Sockets up to 128 Cores)","ACM - Advanced Cluster Management","USD","6.600,00","PHYSICAL NODE","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW04773","Red Hat Advanced Cluster Management for Virtualization (Bare Metal Node), Premium (1-2 sockets up to 128 cores, Academic)","ACM - Advanced Cluster Management","USD","660,00","PHYSICAL NODE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW04774","Red Hat Advanced Cluster Management for Virtualization (Bare Metal Node), Standard (1-2 sockets up to 128 cores, Academic)","ACM - Advanced Cluster Management","USD","440,00","PHYSICAL NODE","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW01659","Red Hat Advanced Cluster Security for Kubernetes, Premium (2 Cores or 4 VCPUs)","ACS - Advanced Cluster Security","USD","825,00","CORE BAND","2","0","0","0","L1-L3","Premium","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW01660","Red Hat Advanced Cluster Security for Kubernetes, Standard (2 Cores or 4 VCPUs)","ACS - Advanced Cluster Security","USD","550,00","CORE BAND","2","0","0","0","L1-L3","Standard","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW01863","Red Hat Advanced Cluster Security for Kubernetes (Bare Metal Node) for Distributed Computing (Edge Server), Premium (1-2 sockets up to 64 cores)","ACS - Advanced Cluster Security","USD","743,00","PHYSICAL NODE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW01864","Red Hat Advanced Cluster Security for Kubernetes (Bare Metal Node) for Distributed Computing (Edge Server), Standard (1-2 sockets up to 64 cores)","ACS - Advanced Cluster Security","USD","495,00","PHYSICAL NODE","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW01867","Red Hat Advanced Cluster Security for Kubernetes for Distributed Computing (Edge Server), Premium (2 Cores or 4 VCPUs)","ACS - Advanced Cluster Security","USD","248,00","CORE BAND","2","0","0","0","L1-L3","Premium","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW01868","Red Hat Advanced Cluster Security for Kubernetes for Distributed Computing (Edge Server), Standard (2 Cores or 4 VCPUs)","ACS - Advanced Cluster Security","USD","165,00","CORE BAND","2","0","0","0","L1-L3","Standard","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW02159","Red Hat Advanced Cluster Security Cloud Service, Standard (2 Cores or 4 vCPUs)","ACS - Advanced Cluster Security","USD","540,00","EACH","2","0","0","0","L1-L3","Standard","CLOUD SERVICES","LATAM","ALL","1 YEARS"
"2025","Q3","MW02162","Red Hat Advanced Cluster Security Cloud Service, Premium (2 Cores or 4 vCPUs)","ACS - Advanced Cluster Security","USD","800,00","EACH","2","0","0","0","L1-L3","Premium","CLOUD SERVICES","LATAM","ALL","1 YEARS"
"2025","Q3","MW02165","Red Hat Advanced Cluster Security Cloud Service for Bare Metal, Premium (1-2 Sockets)","ACS - Advanced Cluster Security","USD","7.920,00","EACH","0","0","2","0","L1-L3","Premium","CLOUD SERVICES","LATAM","ALL","1 YEARS"
"2025","Q3","MW02166","Red Hat Advanced Cluster Security Cloud Service for Bare Metal, Standard (1-2 Sockets)","ACS - Advanced Cluster Security","USD","1.600,00","EACH","0","0","2","0","L1-L3","Standard","CLOUD SERVICES","LATAM","ALL","1 YEARS"
"2025","Q3","MW02306","Red Hat Advanced Cluster Security for Kubernetes for IBM Power LE, Premium (2 Cores)","ACS - Advanced Cluster Security","USD","2.475,00","CORE BAND","2","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02307","Red Hat Advanced Cluster Security for Kubernetes for IBM Power LE, Standard (2 Cores)","ACS - Advanced Cluster Security","USD","1.650,00","CORE BAND","2","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02308","Red Hat Advanced Cluster Security for Kubernetes for IBM Z and IBM LinuxONE, Premium (1 Core)","ACS - Advanced Cluster Security","USD","1.238,00","CORE BAND","1","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02309","Red Hat Advanced Cluster Security for Kubernetes for IBM Z and IBM LinuxONE, Standard (1 Core)","ACS - Advanced Cluster Security","USD","825,00","CORE BAND","1","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02404","Red Hat Advanced Cluster Security for Kubernetes - Cloud Service Add-on, Premium (2 Cores or 4 vCPUs)","ACS - Advanced Cluster Security","USD","50,00","CORE BAND","2","0","0","0","L1-L3","Premium","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","MW02405","Red Hat Advanced Cluster Security for Kubernetes - Cloud Service Add-on, Premium (1-2 Sockets)","ACS - Advanced Cluster Security","USD","495,00","PHYSICAL NODE","0","0","2","0","L1-L3","Premium","CLOUD SERVICES","LATAM","ALL","1 YEARS"
"2025","Q3","MW03856","Red Hat Advanced Cluster Security for Kubernetes Extended Update Support Long-Life Add-On - Term 1 (2 Cores or 4 vCPUs)","ACS - Advanced Cluster Security","USD","138,00","CORE BAND","2","0","0","0","L1-L3","Layered","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","MW03857","Red Hat Advanced Cluster Security for Kubernetes Extended Update Support Long-Life Add-On - Term 2 (2 Cores or 4 vCPUs)","ACS - Advanced Cluster Security","USD","413,00","CORE BAND","2","0","0","0","L1-L3","Layered","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","MW03860","Red Hat Advanced Cluster Security for Kubernetes Extended Update Support Add-On - Long-Life Offering - Additional Term 1 (Bare Metal Node, 1-2 sockets)","ACS - Advanced Cluster Security","USD","413,00","PHYSICAL NODE","0","0","2","0","L1-L3","Layered","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","MW03861","Red Hat Advanced Cluster Security for Kubernetes Extended Update Support Add-On - Long-Life Offering - Additional Term 2 (Bare Metal Node, 1-2 sockets)","ACS - Advanced Cluster Security","USD","1.238,00","PHYSICAL NODE","0","0","2","0","L1-L3","Layered","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","MW03864","Red Hat Advanced Cluster Security for Kubernetes for Distributed Computing (Edge Server) Extended Update Support Long-Life Add-On - Term 1 (2 Cores or 4 vCPUs)","ACS - Advanced Cluster Security","USD","41,00","CORE BAND","2","0","0","0","L1-L3","Layered","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW03865","Red Hat Advanced Cluster Security for Kubernetes for Distributed Computing (Edge Server) Extended Update Support Long-Life Add-On - Term 2 (2 Cores or 4 vCPUs)","ACS - Advanced Cluster Security","USD","124,00","CORE BAND","2","0","0","0","L1-L3","Layered","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW03868","Red Hat Advanced Cluster Security for Kubernetes Extended Update Support Add-On for Distributed Computing (Edge Server) - Long-Life Offering - Additional Term 1 (Bare Metal Node, 1-2 sockets)","ACS - Advanced Cluster Security","USD","124,00","PHYSICAL NODE","0","0","2","0","L1-L3","Layered","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW03869","Red Hat Advanced Cluster Security for Kubernetes Extended Update Support Add-On for Distributed Computing (Edge Server) - Long-Life Offering - Additional Term 2 (Bare Metal Node, 1-2 sockets)","ACS - Advanced Cluster Security","USD","372,00","PHYSICAL NODE","0","0","2","0","L1-L3","Layered","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MW03880","Red Hat Advanced Cluster Security for Kubernetes for IBM Power, LE, Extended Update Support Add-On - Long-Life Offering - Additional Term 1 (2 Cores)","ACS - Advanced Cluster Security","USD","619,00","CORE BAND","2","0","0","0","L1-L3","Layered","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","MW03881","Red Hat Advanced Cluster Security for Kubernetes for IBM Power, LE, Extended Update Support Add-On - Long-Life Offering - Additional Term 2 (2 Cores)","ACS - Advanced Cluster Security","USD","1.238,00","CORE BAND","2","0","0","0","L1-L3","Layered","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","MW03884","Red Hat Advanced Cluster Security for Kubernetes for IBM Z and IBM LinuxONE Extended Update Support Add-On - Long-Life Offering - Additional Term 1 (1 Core)","ACS - Advanced Cluster Security","USD","310,00","CORE BAND","1","0","0","0","L1-L3","Layered","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","MW03885","Red Hat Advanced Cluster Security for Kubernetes for IBM Z and IBM LinuxONE Extended Update Support Add-On - Long-Life Offering - Additional Term 2 (1 Core)","ACS - Advanced Cluster Security","USD","619,00","CORE BAND","1","0","0","0","L1-L3","Layered","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","MW04106","Red Hat Advanced Cluster Security Cloud Service for IBM Power LE, Premium (2 Cores)","ACS - Advanced Cluster Security","USD","2.640,00","EACH","2","0","0","0","L1-L3","Premium","CLOUD SERVICES","LATAM","ALL","1 YEARS"
"2025","Q3","MW04107","Red Hat Advanced Cluster Security Cloud Service for IBM Z and IBM LinuxONE, Premium (1 Core)","ACS - Advanced Cluster Security","USD","1.320,00","EACH","1","0","0","0","L1-L3","Premium","CLOUD SERVICES","LATAM","ALL","1 YEARS"
"2025","Q3","MW04508","Red Hat Advanced Cluster Security for Kubernetes (Bare Metal Node), Premium (1-2 Sockets up to 128 Cores)","ACS - Advanced Cluster Security","USD","7.425,00","PHYSICAL NODE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW04509","Red Hat Advanced Cluster Security for Kubernetes (Bare Metal Node), Standard (1-2 Sockets up to 128 Cores)","ACS - Advanced Cluster Security","USD","4.950,00","PHYSICAL NODE","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW04783","Red Hat Advanced Developer Suite, Premium (2 cores or 4 vCPUs)","Advanced Developer Suite","USD","1.100,00","CORE BAND","2","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW04784","Red Hat Advanced Developer Suite, Standard (2 cores or 4 vCPUs)","Advanced Developer Suite","USD","743,00","CORE BAND","2","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW04785","Red Hat Advanced Developer Suite (Bare Metal Node), Premium (1-2 sockets up to 128 cores)","Advanced Developer Suite","USD","9.900,00","CORE BAND","2","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW04786","Red Hat Advanced Developer Suite (Bare Metal Node), Standard (1-2 sockets up to 128 cores)","Advanced Developer Suite","USD","6.600,00","CORE BAND","2","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW04787","Red Hat Advanced Developer Suite, Premium (10 Users)","Advanced Developer Suite","USD","18.000,00","USER","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MW04788","Red Hat Advanced Developer Suite, Standard (10 Users)","Advanced Developer Suite","USD","12.000,00","USER","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT3319","Red Hat Ansible Automation Platform (Academic Edition), Standard (100 Managed Nodes)","Ansible Automation Platform","USD","7.150,00","MANAGED NODE","0","100","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT3320","Red Hat Ansible Automation Platform (Academic Edition), Standard (5000 Managed Nodes)","Ansible Automation Platform","USD","308.000,00","MANAGED NODE","0","5000","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT3321","Red Hat Ansible Automation Platform (Academic Edition), Standard (10000 Managed Nodes)","Ansible Automation Platform","USD","616.000,00","MANAGED NODE","0","10000","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT3691","Red Hat Ansible Automation Platform, Standard (100 Managed Nodes)","Ansible Automation Platform","USD","14.300,00","MANAGED NODE","0","100","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT3692","Red Hat Ansible Automation Platform, Standard (5000 Managed Nodes)","Ansible Automation Platform","USD","616.000,00","MANAGED NODE","0","5000","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT3693","Red Hat Ansible Automation Platform, Standard (10000 Managed Nodes)","Ansible Automation Platform","USD","1.232.000,00","MANAGED NODE","0","10000","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT3694","Red Hat Ansible Automation Platform, Premium (100 Managed Nodes)","Ansible Automation Platform","USD","19.250,00","MANAGED NODE","0","100","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT3695","Red Hat Ansible Automation Platform, Premium (5000 Managed Nodes)","Ansible Automation Platform","USD","825.000,00","MANAGED NODE","0","5000","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT3696","Red Hat Ansible Automation Platform, Premium (10000 Managed Nodes)","Ansible Automation Platform","USD","1.650.000,00","MANAGED NODE","0","10000","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT3742","Red Hat Ansible Automation Platform (Academic Edition), Premium (100 Managed Nodes)","Ansible Automation Platform","USD","9.625,00","MANAGED NODE","0","100","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT3743","Red Hat Ansible Automation Platform (Academic Edition), Premium (5000 Managed Nodes)","Ansible Automation Platform","USD","412.500,00","MANAGED NODE","0","5000","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT3744","Red Hat Ansible Automation Platform (Academic Edition), Premium (10000 Managed Nodes)","Ansible Automation Platform","USD","825.000,00","MANAGED NODE","0","10000","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4164","Red Hat Ansible Automation Platform for Distributed Computing (Edge Server), Premium (100 Managed Nodes)","Ansible Automation Platform","USD","9.625,00","MANAGED NODE","0","100","0","0","L1-L3","Premium","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4165","Red Hat Ansible Automation Platform for Distributed Computing (Edge Server), Standard (100 Managed Nodes)","Ansible Automation Platform","USD","7.150,00","MANAGED NODE","0","100","0","0","L1-L3","Standard","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4623","Red Hat Ansible Automation Platform for Distributed Computing (Edge Network), Premium (100 Managed Nodes)","Ansible Automation Platform","USD","9.625,00","MANAGED NODE","0","100","0","0","L1-L3","Premium","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","MCT4624","Red Hat Ansible Automation Platform for Distributed Computing (Edge Network), Standard (100 Managed Nodes)","Ansible Automation Platform","USD","7.150,00","MANAGED NODE","0","100","0","0","L1-L3","Standard","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","RS00036","Red Hat Ceph Storage Add-on for Red Hat OpenStack Platform, Premium (Up to 256TB on a maximum of 12 Physical Nodes)","Ceph","USD","33.000,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RS00037","Red Hat Ceph Storage Add-on for Red Hat OpenStack Platform, Premium (Up to 512TB on a maximum of 25 Physical Nodes)","Ceph","USD","61.600,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RS00038","Red Hat Ceph Storage Add-on for Red Hat OpenStack Platform, Premium (Up to 1PB on a maximum of 50 Physical Nodes)","Ceph","USD","110.000,00","STORAGE BAND","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RS00039","Red Hat Ceph Storage Add-on for Red Hat OpenStack Platform, Premium (Up to 2PB on a maximum of 100 Physical Nodes)","Ceph","USD","214.500,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RS00040","Red Hat Ceph Storage Add-on for Red Hat OpenStack Platform, Premium (Up to 3PB on a maximum of 150 Physical Nodes)","Ceph","USD","313.500,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RS00041","Red Hat Ceph Storage Add-on for Red Hat OpenStack Platform, Premium (Up to 4PB on a maximum of 200 Physical Nodes)","Ceph","USD","407.000,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RS00042","Red Hat Ceph Storage Add-on for Red Hat OpenStack Platform, Premium (Up to 5PB on a maximum of 200 Physical Nodes)","Ceph","USD","495.000,00","STORAGE BAND","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RS00059","Red Hat Ceph Storage Add-on for Red Hat OpenStack Platform,, Standard (Up to 256TB on a maximum of 12 Physical Nodes)","Ceph","USD","24.750,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RS00060","Red Hat Ceph Storage Add-on for Red Hat OpenStack Platform, Standard (Up to 512TB on a maximum of 25 Physical Nodes)","Ceph","USD","46.200,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RS00061","Red Hat Ceph Storage Add-on for Red Hat OpenStack Platform, Standard (Up to 1PB on a maximum of 50 Physical Nodes)","Ceph","USD","82.500,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RS00062","Red Hat Ceph Storage Add-on for Red Hat OpenStack Platform, Standard (Up to 2PB on a maximum of 100 Physical Nodes)","Ceph","USD","160.875,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RS00063","Red Hat Ceph Storage Add-on for Red Hat OpenStack Platform, Standard (Up to 3PB on a maximum of 150 Physical Nodes)","Ceph","USD","235.125,00","STORAGE BAND","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
